text	label
I heard of a land on a far, the far away strand 'Tis a, the beautiful home of the soul It was built by Jesus, Jesus on high There, there we'd never, never will die 'Tis a land where we'll never grow, grow old We'll never, never grow old, never grow old Never, never, never, never, mm, never grow old I know there's a land, thеre's a land where wе'll never, oh, never grow old We ain't gon' grow old, we'll, we'll never, can I get you to help me say that? We'll never, never grow old, oh We'll never, good Lord, never grow old I know that there, I know that there is, there is a land where we'll never We can go there and we ain't gonna grow, ooh-hoo Never, never, never, never, never, oh, never Woo-hoo, yeah, yeah, ooh-oh-oh When you get through doin' down here there is a place He done laid out a land, oh, Lord Where we'll never, we'll never, never, we'll never, oh, grow old One of these old days, we're just gon' live on and on and on Somewhere where the wicked will cease from trouble And the needy will be enriched, I've heard about it There's a place where the saints will roam See mother and father, most of all, continue loving You might also likeI'm sure glad, so glad I got to, really got, hey My soul is, my soul, my soul is satisfied, yes it is, yes it is Yes it is, yes it is, yes it is, can I get y'all to help me sing? Religion Religion, woah, my soul, my soul is satisfied, yeah, yeah, yeah, yeah, yeah, yeah Yeah, we oughta sing that one more time, we oughta sing it one more time I'm so glad, I'm so glad, I'm so glad that I've got religion, woo-hoo-hoo, my soul My soul, my soul, my soul, my soul is satis— Satisfied, Lord, yeah, yeah, yeah, hey, hey, hey, hey Religion, religion, oh, religion, religion, woah, religion Goodnight, God bless and thank you, God be with you Let's hear it for 6Embed	0
Hey, I got a secret Sweetest daydream You and me I'm the land, you're the sea Rushing me and tenderly kissing me All along the shore Love forever more Just my daydream (daydream) Though it may seem (may seem) Vague and far away, I dream it every day It's just my day dream (daydream) Though it may seem (may seem) Too good to be true, that's 'cause it's all about you You're the night, and I'm on cloud number A private place we can find in our mind, hey, I can share with you I'm always there with you too Ooh, ooh, ooh Just my daydream, though it seem Vague and far away, I dream it every day Hee, just my daydream, though it may seem Too good to be true, that's 'cause it's all about you You might also like Crazy, crazy, crazy, that's what they call me Lately I'm beginning to feel they may be right 'Cause anyone who's sane would have to be crazy to lie around Daydreaming at night (daydreaming at night) Daydreaming at night (daydreaming at night) Daydreaming at night (daydreaming at night) Daydreaming at night You and me, I'm the land, you're the sea Rushing in tenderly kissing me All around the shore Love forevermore It's just my daydream (daydream) Though it may seem (may seem) Vague and far away, I dream it every day Just my daydream (daydream) Though it may seem (may seem) Too good to be true, that's 'cause it's all about you Ooh, crazy, crazy, crazy, that's what they call me Lately I'm beginning to think they may be right 'Cause anyone who's sane would have to be crazy to lie around Daydreaming at night (daydreaming at night) Daydreaming at night (daydreaming at night) Daydreaming at night (daydreaming at night) Daydreaming at night You and me, out of nowhere, suddenly (In the nightfall, in the night) And it's good, it's good, it's good, it's good It's good to know you're there Whatever's fair, sweet baby (in the nightfall, in the night) (In the night) Thank you for the love (Dream about you all the time) You set my way Yeah, yeah, yeah, yeah, yeah, yeah (In the nightfall ... in the night ... in the night) And I've got a secret (dream about you all the time) Sweetest daydream (in the nightfall) Said I've got a secret (in the night) Sweetest daydream, oh, yeah You and me, baby Out of nowhere, suddenly, oh Thank you for the love Mmm, mmm, yeah, yeah, yeah, yeah Shabba-dabba-dwee-da-dwee...Embed	0
Good evening, ladies and gentlemen May I say that it is a pleasure And, indeed, an honor to perform for you this evening I've chosen for my second selection A song that I feel is universal in the world It is understood on any continent, in any language And is as relevant today as it was the day it was written by John Newton Ah, ah-ah Amazing grace How, how sweet The, the sound That, that saved A, a wretch like, like me I, oh, I once Was, I was lost Ooh-ooh-ooh, but now I, I'm found Was, was blind But, but now I, I see Amazing grace, how sweet the sound That saved a wretch like me, oh, Lord I once was lost, but now I'm found Was blind, but now I see (I'm gonna ask thе ladies to join in) (Will you join in?) Amazing grace, how sweet the sound That savеd a wretch like me (Oh, Lord) I once was lost (I was lost), but now I'm found Was blind, but now You might also like He's amazing, He's amazing He's amazing, oh, yeah He's amazing (He's amazing) Oh-oh, yes, He is He's amazing (Oh, yeah) He's amazing now, ah-ah-ah Ooh, I see I see (See), oh yeahEmbed	0
I hate to say, I told you so Though you deserve it, because you know You left me crying, for someone new But all the heartache, came back to you Now you’re begging me to take you back I told you so, I told you so When you were king and riding high You thought your new love would never die While you were laughing, I cried alone You wouldn't even, throw me a bone Now you’re begging me to take you back I told you so, I told you so The things you sew, I know you should have reap I told you so, I told you so You outta learn to look before you leap I told you so, I told you so You can’t win when you’re a jumping jack I told you so, I told you so I hate to say, I told you so But listen closely, I'll say it slow When you were leaving, I told you then You needn't ever, come back again So let me tell you with a last goodbye I told you so, I told you so So let me, let me, tell you with a last goodbye I told you so, I told you soYou might also likeEmbed	0
If you should loo-oo-se me Oh, yeah, you'll lose a good thing If you should loo-oo-se me Oh, yeah, you'll lose a good thing You know I love you Do anything for you Just don't mistreat me An I'll be good to you Because if you should loo-oo-se me Oh, yeah, you'll lose a good thing I'm giving you one more chance For you to do right If you'll only straighten up We'll have a good life Because if you should loo-oo-se me Oh, yeah, you'll lose a good thing You might also like This is my last time Not asking any more If you don't do right I'm going to march out of that door And if you don't be-lee-eeve me Just try it, daddy An you'll lose a good thing Just try it, daddy An you'll lose a good thing Just try it, daddy An you'll lose a good thingEmbed	0
Sure you haven't got the wrong number? You sure it's me you want to talk to tonight? Everyone in town's got your number Everybody's got you pegged right Is that why you got in touch with me? I guess you must be running out of fools When you went and left me there crying Your goodbye was even colder than ice It didn't bother you I was crying And now you want to break my heart twice Is that why you got in touch with me? I guess you must be running out of fools Guess you got back (Guess you got) To my name (To my name) In your little black book Well, listen Tell you what (Tell you what) I bet you forgot (You forgot) How I even look You might also like So go ahead with all your sweet talking Go ahead for all the good it can do Have yourself a dime's worth of talking And then I'm going to hang right up on you 'Cause this time, you're not, you're not getting through to me I guess you must be running out of fools Even fools like me Even fools like me I said you're running out of fools Even old fools like meEmbed	0
I am everyday people, yeah yeah Yo Gang, let’s kick the ballistics Let’s party big time, oh Get up everybody, oh whoo yeah Sometimes I'm right, I can be wrong My own beliefs are in my song A thinker, a banker, a drummer and then Makes no difference what group I'm in I am everyday people, yeah yeah There is a blue one (uh-huh) that don’t accept the green one (what you say) Cracking on the fat one (uh-huh), like I’m about to be a skinny one (oh) Different strokes for different folks, and so on and so Scooby dooby doo-yaa-doo-yaa-doo Oh sha sha - we got to live together I am no better and neither are you We’re basically the same whatever we do First you love me and then you hate me, you think you know me and then You can't figure out if You might also like I am everyday people, yeah yeah There is a cone head (uh-huh) that don't accept the dome head (what you say) Sisters and brothers (uh-huh) let's be cool with each other (oh) Different strokes for different folks, and so on and so on Etcetera, etcetera Oh sha sha - we got to live together, yeah This track is killing me Lord have mercy Go go, go queen of soul Go go, go queen of soul Go go, go queen of soul Go go, go queen of soul There is a yellow one (yellow one) That ain't into the red one (red one) We don't about the black one (black one) Ha, What about white one y'all? (white one) Different lengths don’t come with no dress And so on and so on Scooby dooby doo-bee-doo-yaa-doo I am everyday people, yeah yeah I am everyday people, yeah yeah Want to take you higher Higher, Higher I am everyday people, yeah yeah I am everyday people, yeah yeahEmbed	0
In the land of my dreams You're sweeter than ever before In the land of my dreams You love me so much more I am over here so I'll stay, you'll never stay If they could only be real (if they could only be real) Instead of just in my head In the land of this wonderful dream (wonderful dream) I imagine you all so close Telling all of the girls who love you to You love me the most (love me the most) And when you walk by, I start to laugh of dream and glow 'Cause when I wanna be with you I close my eyes and all way I go, go, go (the way I go) In the land of my dreams Where it's give and take Give your love to me (give your love to me) But some should get out our way Give your, give your love to me (give your love to me) But some should get out our way Give your love to me (give your love to me) But some should get out our wayYou might also likeEmbed	0
One more time you hurt me You thought you you had your victory One more reason for you to worry 'Cause you got the best of me You should never count your chickens Before you eggs get hatched I believe it, mm, to my soul You finally met your match Tell me now When this battle is over Who will wear the crown When this battle is over Who will wear the crown Who it will be Who it will be Will it be you Will it be me Tell me now: who will wear the crown, yeah, yeah Ever time i kiss ya I feel I get the upper hand I want you, ooo, to surrender And tell me ya going be my man A slip of the lip has been known to sink a ship And i believe I believe I believe to my soul I finally got a winner's slip You might also like When this battle is over Who will wear the crown When this battle is over Who will wear the crown Who it will be Who it will be Will it be you Will it be me Yeah, tell me now: who will wear the crown When this battle is over? Who be wearing this crown When this battle is over? Oh, when it's over, children When this battle is over Yeah, when it's overEmbed	0
I heard those rumors You'll soon be gone They say there's no use In holdin' on But I love you so I would die if I let you go Say it's not true, no, no, no, no That I'm losing you (I'm losing you, I'm losing you) They say you cheated They tell me you lied My love don't change The way I feel inside And if it's so, then don't tell me 'Cause I don't wanna know Say it's not true, no, no, no, no That I'm losing you (I'm losing you, I'm losing you) You might also like If I lost you What would I do? After all, all we've been through Come on, come on Maybe she's only Passion thing Well, if she is you go on and have yourself a fling 'Cause when you're through I'll be here Waiting, waiting just for you, ooh Say it's not true, no, no, no, no That I'm losing you, youEmbed	0
